treatmentId	1980_CH1	1982_MSW1	1991_CH3	1993_MSW2	1994_Koopman	2005_MSW3	2019_HMW	2022_BatNames	2022_MDD	2022_IUCN	2023_BatNames	2023_MDD	2025_MDD_2_0	2025_batnames_1_7	2025_MDD_2_2
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1592.tsv	N/A	N/A	Syconycteris carolinae	Syconycteris carolinae	Syconycteris carolinae	Syconycteris carolinae	Syconycteris carolinae	Syconycteris carolinae	Syconycteris carolinae	Syconycteris carolinae	Syconycteris carolinae	Syconycteris carolinae	Syconycteris carolinae	Syconycteris carolinae	Syconycteris carolinae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1593.tsv	N/A	N/A	Syconycteris hobbit	Syconycteris hobbit	Syconycteris hobbit	Syconycteris hobbit	Syconycteris hobbit	Syconycteris hobbit	Syconycteris hobbit	Syconycteris hobbit	Syconycteris hobbit	Syconycteris hobbit	Syconycteris hobbit	Syconycteris hobbit	Syconycteris hobbit
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1594.tsv	Tadarida brasiliensis	Tadarida brasiliensis	Tadarida brasiliensis	Tadarida brasiliensis	Tadarida brasiliensis	Tadarida brasiliensis	Tadarida brasiliensis	Tadarida brasiliensis	Tadarida brasiliensis	Tadarida brasiliensis	Tadarida brasiliensis	Tadarida brasiliensis	Tadarida brasiliensis	Tadarida brasiliensis	Tadarida brasiliensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1595.tsv	Tadarida fulminans	Tadarida fulminans	Tadarida fulminans	Tadarida fulminans	Tadarida fulminans	Tadarida fulminans	Tadarida fulminans	Tadarida fulminans	Tadarida fulminans	Tadarida fulminans	Tadarida fulminans	Tadarida fulminans	Tadarida fulminans	Tadarida fulminans	Tadarida fulminans
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1596.tsv	N/A	N/A	N/A	Tadarida teniotis [synonym of]	Tadarida teniotis insignis	Tadarida insignis	Tadarida insignis	Tadarida insignis	Tadarida insignis	Tadarida insignis	Tadarida insignis	Tadarida insignis	Tadarida insignis	Tadarida insignis	Tadarida insignis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1597.tsv	N/A	N/A	N/A	Tadarida teniotis [synonym of]	N/A	Tadarida latouchei	Tadarida latouchei	Tadarida latouchei	Tadarida latouchei	Tadarida latouchei	Tadarida latouchei	Tadarida latouchei	Tadarida latouchei	Tadarida latouchei	Tadarida latouchei
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1598.tsv	Tadarida lobata	Tadarida lobata	Tadarida lobata	Tadarida lobata	Tadarida lobata	Tadarida lobata	Tadarida lobata	Tadarida lobata	Tadarida lobata	Tadarida lobata	Tadarida lobata	Tadarida lobata	Tadarida lobata	Tadarida lobata	Tadarida lobata
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1599.tsv	Tadarida teniotis	Tadarida teniotis	Tadarida teniotis	Tadarida teniotis	Tadarida teniotis	Tadarida teniotis	Tadarida teniotis	Tadarida teniotis	Tadarida teniotis	Tadarida teniotis	Tadarida teniotis	Tadarida teniotis	Tadarida teniotis	Tadarida teniotis	Tadarida teniotis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1600.tsv	Tadarida ventralis	N/A	Tadarida ventralis	Tadarida ventralis	Tadarida ventralis	Tadarida ventralis	Tadarida ventralis	Tadarida ventralis	Tadarida ventralis	Tadarida ventralis	Tadarida ventralis	Tadarida ventralis	Tadarida ventralis	Tadarida ventralis	Tadarida ventralis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1601.tsv	Tadarida africana	Tadarida africana	Tadarida ventralis [synonym of]	Tadarida ventralis [synonym of]	Tadarida ventralis africana	Tadarida ventralis africana	N/A	Tadarida ventralis africana	N/A	N/A	Tadarida ventralis africana	Tadarida ventralis [synonym of]	Tadarida ventralis [synonym of]	 	Tadarida ventralis africana
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1602.tsv	N/A	N/A	N/A	Taphozous melanopogon	Taphozous melanopogon	Taphozous achates	Taphozous achates	Taphozous achates	Taphozous achates	Taphozous achates	Taphozous achates	Taphozous achates	Taphozous achates	Taphozous achates	Taphozous achates
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1603.tsv	Taphozous australis	Taphozous australis	Taphozous australis	Taphozous australis	Taphozous australis	Taphozous australis	Taphozous australis	Taphozous australis	Taphozous australis	Taphozous australis	Taphozous australis	Taphozous australis	Taphozous australis	Taphozous australis	Taphozous australis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1604.tsv	Taphozous georgianus	Taphozous georgianus	Taphozous georgianus	Taphozous georgianus	Taphozous georgianus	Taphozous georgianus	Taphozous georgianus	Taphozous georgianus	Taphozous georgianus	Taphozous georgianus	Taphozous georgianus	Taphozous georgianus	Taphozous georgianus	Taphozous georgianus	Taphozous georgianus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1605.tsv	Taphozous hamiltoni	Taphozous hamiltoni	Taphozous hamiltoni	Taphozous hamiltoni	Taphozous hamiltoni	Taphozous hamiltoni	Taphozous hamiltoni	Taphozous hamiltoni	Taphozous hamiltoni	Taphozous hamiltoni	Taphozous hamiltoni	Taphozous hamiltoni	Taphozous hamiltoni	Taphozous hamiltoni	Taphozous hamiltoni
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1606.tsv	Taphozous hildergardeae	Taphozous hildegardeae	Taphozous hildegardeae	Taphozous hildegardeae	Taphozous hildegardeae	Taphozous hildegardeae	Taphozous hildegardeae	Taphozous hildegardeae	Taphozous hildegardeae	Taphozous hildegardeae	Taphozous hildegardeae	Taphozous hildegardeae	Taphozous hildegardeae	Taphozous hildegardeae	Taphozous hildegardeae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1607.tsv	N/A	Taphozous hilli	Taphozous hilli	Taphozous hilli	Taphozous hilli	Taphozous hilli	Taphozous hilli	Taphozous hilli	Taphozous hilli	Taphozous hilli	Taphozous hilli	Taphozous hilli	Taphozous hilli	Taphozous hilli	Taphozous hilli
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1608.tsv	N/A	Taphozous kapalgensis	Taphozous kapalgensis	Taphozous kapalgensis	Taphozous kapalgensis	Taphozous kapalgensis	Taphozous kapalgensis	Taphozous kapalgensis	Taphozous kapalgensis	Taphozous kapalgensis	Taphozous kapalgensis	Taphozous kapalgensis	Taphozous kapalgensis	Taphozous kapalgensis	Taphozous kapalgensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1609.tsv	Taphozous longimanus	Taphozous longimanus	Taphozous longimanus	Taphozous longimanus	Taphozous longimanus	Taphozous longimanus	Taphozous longimanus	Taphozous longimanus	Taphozous longimanus	Taphozous longimanus	Taphozous longimanus	Taphozous longimanus	Taphozous longimanus	Taphozous longimanus	Taphozous longimanus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1610.tsv	Taphozous mauritianus	Taphozous mauritianus	Taphozous mauritianus	Taphozous mauritianus	Taphozous mauritianus	Taphozous mauritianus	Taphozous mauritianus	Taphozous mauritianus	Taphozous mauritianus	Taphozous mauritianus	Taphozous mauritianus	Taphozous mauritianus	Taphozous mauritianus	Taphozous mauritianus	Taphozous mauritianus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1611.tsv	Taphozous melanopogon	Taphozous melanopogon	Taphozous melanopogon	Taphozous melanopogon	Taphozous melanopogon	Taphozous melanopogon	Taphozous melanopogon	Taphozous melanopogon	Taphozous melanopogon	Taphozous melanopogon	Taphozous melanopogon	Taphozous melanopogon	Taphozous melanopogon	Taphozous melanopogon	Taphozous melanopogon
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1612.tsv	N/A	Taphozous philippinensis	N/A	N/A	Taphozous melanopogon philippinensis	Taphozous melanopogon philippinensis	N/A	Taphozous melanopogon philippinensis	N/A	Taphozous melanopogon philippinensis	Taphozous melanopogon phillipinensis	Taphozous melanopogon [synonym of]	Taphozous melanopogon [synonym of]	 	Taphozous melanopogon [synonym of]
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1613.tsv	Taphozous solifer	Taphozous philippinensis [synonym of]	Taphozous solifer	N/A	N/A	Taphozous melanopogon phillipinensis [synonym of]	N/A	Taphozous melanopogon phillipinensis [synonym of]	Taphozous melanopogon [synonym of]	N/A	Taphozous melanopogon phillipinensis [synonym of]	Taphozous melanopogon [synonym of]	Taphozous melanopogon [synonym of]	 	Taphozous melanopogon phillipinensis [synonym of]
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1614.tsv	Taphozous nudiventris	Taphozous nudiventris	Taphozous nudiventris	Taphozous nudiventris	Taphozous nudiventris	Taphozous nudiventris	Taphozous nudiventris	Taphozous nudiventris	Taphozous nudiventris	Taphozous nudiventris	Taphozous nudiventris	Taphozous nudiventris	Taphozous nudiventris	Taphozous nudiventris	Taphozous nudiventris
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1615.tsv	Taphozous perforatus	Taphozous perforatus	Taphozous perforatus	Taphozous perforatus	Taphozous perforatus	Taphozous perforatus	Taphozous perforatus	Taphozous perforatus	Taphozous perforatus	Taphozous perforatus	Taphozous perforatus	Taphozous perforatus	Taphozous perforatus	Taphozous perforatus	Taphozous perforatus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1616.tsv	Taphozous theobaldi	Taphozous theobaldi	Taphozous theobaldi	Taphozous theobaldi	Taphozous theobaldi	Taphozous theobaldi	Taphozous theobaldi	Taphozous theobaldi	Taphozous theobaldi	Taphozous theobaldi	Taphozous theobaldi	Taphozous theobaldi	Taphozous theobaldi	Taphozous theobaldi	Taphozous theobaldi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1617.tsv	N/A	N/A	N/A	N/A	Taphozous troughtoni	Taphozous troughtoni	Taphozous troughtoni	Taphozous troughtoni	Taphozous troughtoni	Taphozous troughtoni	Taphozous troughtoni	Taphozous troughtoni	Taphozous troughtoni	Taphozous troughtoni	Taphozous troughtoni
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1618.tsv	N/A	N/A	N/A	N/A	N/A	Arielulus aureocollaris	Thainycteris aureocollaris	Thainycteris aureocollaris	Thainycteris aureocollaris	Thainycteris aureocollaris	Thainycteris aureocollaris	Thainycteris aureocollaris	Thainycteris aureocollaris	Thainycteris aureocollaris	Thainycteris aureocollaris
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1619.tsv	N/A	N/A	N/A	N/A	N/A	Arielulus torquatus	Thainycleris torquatus	Thainycteris torquata	Thainycteris torquatus	Arielulus torquatus	Thainycteris torquata	Thainycteris torquata	Thainycteris torquata	Thainycteris torquata	Thainycteris torquata
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1620.tsv	Thoopterus nigrescens	Thoopterus nigrescens	Thoopterus nigrescens	Thoopterus nigrescens	Thoopterus nigrescens	Thoopterus nigrescens	Thoopterus nigrescens	Thoopterus nigrescens	Thoopterus nigrescens	Thoopterus nigrescens	Thoopterus nigrescens	Thoopterus nigrescens	Thoopterus nigrescens	Thoopterus nigrescens	Thoopterus nigrescens
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1621.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Thoopterus suhaniahae	Thoopterus suhaniahae	Thoopterus suhaniahae	Thoopterus suhaniahae	Thoopterus suhaniahae	Thoopterus suhaniahae	Thoopterus suhaniahae	Thoopterus suhaniahae	Thoopterus suhaniahae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1622.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Thyroptera devivoi	Thyroptera devivoi	Thyroptera devivoi	Thyroptera devivoi	Thyroptera devivoi	Thyroptera devivoi	Thyroptera devivoi	Thyroptera devivoi	Thyroptera devivoi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1623.tsv	Thyroptera discifera	Thyroptera discifera	Thyroptera discifera	Thyroptera discifera	Thyroptera discifera	Thyroptera discifera	Thyroptera discifera	Thyroptera discifera	Thyroptera discifera	Thyroptera discifera	Thyroptera discifera	Thyroptera discifera	Thyroptera discifera	Thyroptera discifera	Thyroptera discifera
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1624.tsv	N/A	N/A	N/A	N/A	N/A	Thyroptera lavali	Thyroptera lavali	Thyroptera lavali	Thyroptera lavali	Thyroptera lavali	Thyroptera lavali	Thyroptera lavali	Thyroptera lavali	Thyroptera lavali	Thyroptera lavali
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1625.tsv	Thyroptera tricolor	Thyroptera tricolor	Thyroptera tricolor	Thyroptera tricolor	Thyroptera tricolor	Thyroptera tricolor	Thyroptera tricolor	Thyroptera tricolor	Thyroptera tricolor	Thyroptera tricolor	Thyroptera tricolor	Thyroptera tricolor	Thyroptera tricolor	Thyroptera tricolor	Thyroptera tricolor
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1626.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Thyroptera wynneae	Thyroptera wynneae	Thyroptera wynneae	Thyroptera wynneae	Thyroptera wynneae	Thyroptera wynneae	Thyroptera wynneae	Thyroptera wynneae	Thyroptera wynneae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1627.tsv	Tomopeas ravus	Tomopeas ravus	Tomopeas ravus	Tomopeas ravus	Tomopeas ravus	Tomopeas ravus	Tomopeas ravus	Tomopeas ravus	Tomopeas ravus	Tomopeas ravus	Tomopeas ravus	Tomopeas ravum	Tomopeas ravum	Tomopeas ravum	Tomopeas ravum
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1628.tsv	N/A	N/A	N/A	N/A	N/A	Tonatia saurophila bakeri	Tonatia saurophila bakeri	Tonatia bakeri	Tonatia bakeri	N/A	Tonatia bakeri	Tonatia bakeri	Tonatia bakeri	Tonatia bakeri	Tonatia bakeri
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1629.tsv	Tonatia bidens	Tonatia bidens	Tonatia bidens	Tonatia bidens	Tonatia bidens	Tonatia bidens	Tonatia bidens	Tonatia bidens	Tonatia bidens	Tonatia bidens	Tonatia bidens	Tonatia bidens	Tonatia bidens	Tonatia bidens	Tonatia bidens
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1630.tsv	N/A	N/A	N/A	N/A	N/A	Tonatia saurophila maresi	Tonatia saurophila maresi	Tonatia maresi	Tonatia maresi	N/A	Tonatia maresi	Tonatia maresi	Tonatia maresi	Tonatia maresi	Tonatia maresi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1631.tsv	N/A	N/A	N/A	N/A	N/A	Tonatia saurophila (extinct)	Tonatia saurophila (extinct)	Tonatia saurophila (extinct)	Tonatia saurophila (extinct)	Tonatia saurophila (extinct)	Tonatia saurophila (extinct)	Tonatia saurophila (extinct)	Tonatia saurophila (extinct)	 	Tonatia saurophila
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1632.tsv	Trachops cirrhosus	Trachops cirrhosus	Trachops cirrhosus	Trachops cirrhosus	Trachops cirrhosus	Trachops cirrhosus	Trachops cirrhosus	Trachops cirrhosus	Trachops cirrhosus	Trachops cirrhosus	Trachops cirrhosus	Trachops cirrhosus	Trachops cirrhosus	Trachops cirrhosus	Trachops cirrhosus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1633.tsv	N/A	N/A	N/A	Trachops cirrhosus [synonym of]	Trachops cirrhosus ehrhardti	Trachops cirrhosus ehrhardti	Trachops cirrhosus ehrhardti	Trachops cirrhosus [synonym of] and Trachops cirrhosus ehrhardti [synonym of]	Trachops ehrhardti [synonym of]	N/A	Trachops cirrhosus [synonym of] and Trachops cirrhosus ehrhardti [synonym of]	Trachops cirrhosus [synonym of]	Trachops coffini	Trachops coffini	Trachops coffini
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1634.tsv	N/A	N/A	N/A	Trachops cirrhosus [synonym of]	Trachops cirrhosus ehrhardti	Trachops cirrhosus ehrhardti	Trachops cirrhosus ehrhardti	Trachops cirrhosus ehrhardti	Trachops ehrhardti	N/A	Trachops cirrhosus ehrhardti	Trachops cirrhosus [synonym of]	Trachops ehrhardti	Trachops ehrhardti	Trachops ehrhardti
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1635.tsv	N/A	Triaenops persicus [synonym of]	N/A	Triaenops persicus [synonym of]	Triaenops persicus afer	Triaenops persicus afer	Triaenops afer	Triaenops afer	Triaenops afer	Triaenops afer	Triaenops afer	Triaenops afer	Triaenops afer	Triaenops afer	Triaenops afer
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1636.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Triaenops menamena	Triaenops menamena	Triaenops menamena	N/A	Triaenops menamena	Triaenops menamena	Triaenops menamena	Triaenops menamena	Triaenops menamena
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1637.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Triaenops parvus	Triaenops parvus	Triaenops parvus	Triaenops parvus	Triaenops parvus	Triaenops parvus	Triaenops parvus	Triaenops parvus	Triaenops parvus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1638.tsv	Triaenops persicus	Triaenops persicus	Triaenops persicus	Triaenops persicus	Triaenops persicus	Triaenops persicus	Triaenops persicus	Triaenops persicus	Triaenops persicus	Triaenops persicus	Triaenops persicus	Triaenops persicus	Triaenops persicus	Triaenops persicus	Triaenops persicus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1639.tsv	Triaenops humbloti	Triaenops humbloti	N/A	Triaenops persicus [synonym of]	N/A	N/A	N/A	N/A	Triaenops persicus [synonym of]	N/A	Triaenops persicus persicus [synonym of]	Triaenops persicus [synonym of]	Triaenops persicus [synonym of]	 	Triaenops persicus [synonym of]
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1640.tsv	Triaenops rufus	Triaenops rufus	N/A	Triaenops persicus [synonym of]	Triaenops persicus [synonym of]	Triaenops rufus	N/A	N/A	Triaenops persicus [synonym of]	N/A	Triaenops persicus persicus [synonym of]	Triaenops persicus [synonym of]	Triaenops persicus [synonym of]	 	Triaenops persicus [synonym of]
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1641.tsv	Micronycteris nicefori	Micronycteris nicefori	Micronycteris nicefori	Micronycteris nicefori	Micronycteris nicefori	Triaenops rufus	Trinycteris nicefori	Trinycteris nicefori	Trinycteris nicefori	Triaenops rufus	Trinycteris nicefori	Trinycteris nicefori	Trinycteris nicefori	Trinycteris nicefori	Trinycteris nicefori
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1642.tsv	N/A	N/A	N/A	Trinycteris pachypus fulvidus	Tylonycteris pachypus fulvida	Trinycteris pachypus fulvidus	Tylonycteris fulvida	Tylonycteris fulvida	Tylonycteris fulvida	Tylonycteris pachypus [synonym of]	Tylonycteris fulvida	Tylonycteris fulvida	Tylonycteris fulvida	Tylonycteris fulvida	Tylonycteris fulvida
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1643.tsv	N/A	Tylonycteris robustula [synonym of]	N/A	Tylonycteris robustula [synonym of]	Tylonycteris robustula malayana	Tylonycteris robustula malayana	Tylonycteris malayana	Tylonycteris malayana	Tylonycteris malayana	Tylonycteris robustula [synonym of]?	Tylonycteris malayana	Tylonycteris malayana	Tylonycteris malayana	Tylonycteris malayana	Tylonycteris malayana
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L1644.tsv	Tylonycteris pachypus	Tylonycteris pachypus	Tylonycteris pachypus	Tylonycteris pachypus	Tylonycteris pachypus	Tylonycteris pachypus	Tylonycteris pachypus	Tylonycteris pachypus	Tylonycteris pachypus	Tylonycteris pachypus	Tylonycteris pachypus	Tylonycteris pachypus	Tylonycteris pachypus	Tylonycteris pachypus	Tylonycteris pachypus
